ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID 2 Digit Course,2 Digit Course,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,yocpop RCA,Record Count,Slug Detailed Occupation
"119013","Farmers, ranchers, & other agricultural managers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1684,1007.4958991963433,71588.46971496438,36373.25213300519,0.4912095110332247,13,"farmers-ranchers-other-agricultural-managers"
"413011","Advertising sales agents",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1682,1006.8973722369161,102590.39120095124,43647.44990120757,0.8698060997840141,17,"advertising-sales-agents"
"173010","Drafters",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1678,1005.6995833011483,56685.15911799762,19593.077007884804,0.7742272049864375,17,"drafters"
"132070","Credit counselors & loan officers",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1669,1002.998661598244,88922.90473337327,21396.702784259007,0.4770891201137587,17,"credit-counselors-loan-officers"
"413011","Advertising sales agents",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1668,1002.6983275864801,99055.9268585132,58435.69450738863,0.7462763254166324,17,"advertising-sales-agents"
"112031","Public relations & fundraising managers",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1665,1001.796145534438,77905.25585585585,31778.76810847808,2.29653350567151,12,"public-relations-fundraising-managers"
"119151","Social & community service managers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1664,1001.4955012554191,63745.964543269234,21513.111738180516,0.30471347586621134,17,"social-community-service-managers"
"131081","Logisticians",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1663,1001.1941861216627,70118.58689116055,20320.088187331217,1.1847228077879088,15,"logisticians"
"1910XX","Medical scientists, & life scientists, all other",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1661,1000.592246275689,85647.21974714028,42817.65554917057,0.8989085433486201,18,"medical-scientists-life-scientists-all-other"
"333021","Detectives & criminal investigators",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1659,999.9897352862336,101787.24050632911,25831.857565350932,0.9215875467334405,15,"detectives-criminal-investigators"
"439041","Insurance claims & policy processing clerks",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1659,999.9893934053734,28983.43580470163,6120.0757184724425,0.3884863384982075,9,"insurance-claims-policy-processing-clerks"
"436011","Executive secretaries and executive administrative assistants",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1648,996.6690421513184,71026.21480582525,23821.679907139645,0.6002812088341326,18,"executive-secretaries-and-executive-administrative-assistants"
"2740XX","Broadcast & sound engineering technicians & radio operators, & media & communication equipment workers, all other",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1644,995.4587708173985,53701.47566909976,20276.12660304267,1.3234681882831312,20,"broadcast-sound-engineering-technicians-radio-operators-media-communication-equipment-workers-all-other"
"332011","Firefighters",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1644,995.4586159332166,60709.62895377129,16438.60557546176,0.44945090199911314,12,"firefighters"
"273031","Public relations specialists",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1642,994.8530168236967,50891.87454323995,18574.202763953246,0.9319046412795454,11,"public-relations-specialists"
"434061","Eligibility interviewers, government programs",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1638,993.6403681405222,37346.230769230766,12719.824684434712,1.7674404947317557,10,"eligibility-interviewers-government-programs"
"254021","Librarians",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1637,993.3370937254373,44973.69578497251,13814.511089721802,0.6935575511030007,17,"librarians"
"471011","Firstline supervisors of construction trades & extraction workers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1633,992.1227583937871,81746.91549295775,39144.783971937606,0.18241023352443397,17,"firstline-supervisors-of-construction-trades-extraction-workers"
"435030","Dispatchers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1631,991.5151205295015,46762.500306560396,11784.593137565918,0.41844728427742467,14,"dispatchers"
"553010","Military enlisted tactical operations & air/weapons specialists & crew members",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1630,991.2110305579905,57210.536196319015,13083.600539059242,0.7639471705108523,14,"military-enlisted-tactical-operations-airweapons-specialists-crew-members"
"131023","Purchasing agents, except wholesale, retail, & farm products",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1630,991.2110305579905,56322.25398773006,15275.599334598772,0.45422401249648553,19,"purchasing-agents-except-wholesale-retail-farm-products"
"339021","Private detectives & investigators",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1630,991.2111180149876,113470.91472392638,39787.202071704574,1.4081375638179485,11,"private-detectives-investigators"
"291071","Physician assistants",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1626,989.9942396124334,131511.950799508,38078.52415558555,0.9057787512677234,12,"physician-assistants"
"273031","Public relations specialists",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1626,989.9940872650035,108286.21709717097,61354.40855843205,0.9857813438675939,16,"public-relations-specialists"
"499021","Heating, air conditioning, & refrigeration mechanics & installers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1621,988.4708011787191,25412.476249228872,12695.133539862925,0.345573183132011,9,"heating-air-conditioning-refrigeration-mechanics-installers"
"351012","Firstline supervisors of food preparation & serving workers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1619,987.8608290190225,31249.231624459542,15896.513011286885,0.2176944768093151,14,"firstline-supervisors-of-food-preparation-serving-workers"
"273042","Technical writers",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1618,987.5555235886915,65434.817676143386,14126.079129986874,2.596434595252009,14,"technical-writers"
"435071","Shipping, receiving, & traffic clerks",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1615,986.6396774393463,24724.773374613003,6601.3452565977,0.21278885314256002,11,"shipping-receiving-traffic-clerks"
"351011","Chefs & head cooks",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1611,985.4170888821238,27977.530105524518,10550.787023374176,0.31159614961844195,12,"chefs-head-cooks"
"332011","Firefighters",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1611,985.4170888821238,83679.8156424581,17264.49627893503,0.4642634516267262,11,"firefighters"
"113131","Training & development managers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1607,984.193206547853,110565.00622277535,24121.48016230142,2.075673494085523,12,"training-development-managers"
"491011","Firstline supervisors of mechanics, installers, & repairers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1603,982.9675100503904,73746.8421709295,19637.078825997884,0.4470314090031098,14,"firstline-supervisors-of-mechanics-installers-repairers"
"273041","Editors",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1596,980.818883122521,30697.21679197995,15060.07525699126,0.7807699297877579,12,"editors"
"131081","Logisticians",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1592,979.5891767700086,57132.0546482412,18564.316921388763,0.7415378855583218,19,"logisticians"
"299000","Other healthcare practitioners & technical Occupations",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1590,978.9735227922286,51825.83018867925,25862.424351228066,0.96542148187958,13,"other-healthcare-practitioners-technical-occupations"
"552010","Firstline enlisted military supervisors",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1586,977.7414943168508,82518.73203026481,17305.08078717647,1.5826061388428085,16,"firstline-enlisted-military-supervisors"
"272022","Coaches and scouts",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1574,974.0356142185511,52100.02604828463,27681.211478593552,0.49963035961438695,18,"coaches-and-scouts"
"2590XX","Other education, training, & library workers",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1573,973.7259362900613,54175.06865861412,12608.459057001912,1.1755950839098017,12,"other-education-training-library-workers"
"112031","Public relations & fundraising managers",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1564,970.9362625347734,105837.88043478261,21708.927504172258,2.3122165747932857,12,"public-relations-fundraising-managers"
"552010","Firstline enlisted military supervisors",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1562,970.3152675944533,75247.16389244558,15854.186598643357,1.59055528484153,14,"firstline-enlisted-military-supervisors"
"273041","Editors",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1560,969.6939714688342,51921.63461538462,25650.44927107053,0.7657990659597921,17,"editors"
"533020","Bus drivers",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1555,968.1387444082295,49521.487459807075,19342.881601854155,0.20650113371913614,11,"bus-drivers"
"472031","Carpenters",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1551,966.8928329979051,39125.988394584136,19578.26315783827,0.1291347424375925,13,"carpenters"
"113071","Transportation, storage, & distribution managers",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1548,965.9571242666282,82307.80684754522,30327.774562711482,0.5949172461637638,16,"transportation-storage-distribution-managers"
"413021","Insurance sales agents",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1538,962.8320867726138,63936.63784135241,28079.59804829321,0.2665968034732208,17,"insurance-sales-agents"
"373010","Grounds maintenance workers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1536,962.2060259853401,86839.58919270833,73051.65710383804,0.10971357901617515,14,"grounds-maintenance-workers"
"292050","Health practitioner support technologists & technicians",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1533,961.2660020838372,36762.95368558382,12978.228583713559,0.17155883072437572,16,"health-practitioner-support-technologists-technicians"
"395092","Manicurists and pedicurists",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1532,960.952489367854,16972.351174934727,8279.924042150089,0.5464629645082384,9,"manicurists-and-pedicurists"
"552010","Firstline enlisted military supervisors",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1527,959.3829512300503,86804.26981008514,27616.657804362858,1.3948763983992278,15,"firstline-enlisted-military-supervisors"
"435061","Production, planning, & expediting clerks",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1526,959.0686001876475,60682.602883355175,21892.964341367177,0.40752333865772816,16,"production-planning-expediting-clerks"
"399021","Personal care aides (Legacy)",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1524,958.4400783831468,19455.17716535433,6827.522240997768,0.09145380824330511,17,"personal-care-aides"
"132082","Tax preparers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1518,956.551544407118,66994.24703557312,79034.40475764645,1.3268801932147032,11,"tax-preparers"
"472150","Pipelayers, plumbers, pipefitters, & steamfitters",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1517,956.2363570156134,42631.67040210943,25347.683537092573,0.24360125142000708,8,"pipelayers-plumbers-pipefitters-steamfitters"
"439041","Insurance claims & policy processing clerks",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1517,956.2363570156134,55111.16809492419,44754.888493300925,0.3178675662936128,14,"insurance-claims-policy-processing-clerks"
"373010","Grounds maintenance workers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1515,955.6059561343653,37912.780198019806,14163.694452293656,0.10617049035629154,11,"grounds-maintenance-workers"
"471011","Firstline supervisors of construction trades & extraction workers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1513,954.9749912818256,98373.51751487111,60656.533237580195,0.14773381005895558,14,"firstline-supervisors-of-construction-trades-extraction-workers"
"493023","Automotive service technicians & mechanics",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1511,954.3435311928736,46171.669093315686,22361.281254787253,0.1560599065291364,11,"automotive-service-technicians-mechanics"
"434121","Library assistants, clerical",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1507,953.0795903284273,17470.286662242866,8554.953010732981,1.080265918066985,12,"library-assistants-clerical"
"518021","Stationary engineers & boiler operators",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1506,952.7633816908053,85869.05112881806,16301.120260102754,1.1139453328224969,13,"stationary-engineers-boiler-operators"
"471011","Firstline supervisors of construction trades & extraction workers",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1503,951.8137471312199,90673.34863606122,21782.44999685682,0.17552302407485612,11,"firstline-supervisors-of-construction-trades-extraction-workers"
"292061","Licensed practical & licensed vocational nurses",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1501,951.1803350119933,38805.6982011992,7589.55314779489,0.13778402347134358,11,"licensed-practical-licensed-vocational-nurses"
"131022","Wholesale & retail buyers, except farm products",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1498,950.2291641222375,50229.39452603471,19695.630048333907,0.6465852364835354,13,"wholesale-retail-buyers-except-farm-products"
"254021","Librarians",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1493,948.6421161158889,55889.71265907569,14525.702799401597,0.7223452261690034,15,"librarians"
"552010","Firstline enlisted military supervisors",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1490,947.6885568989233,70410.83489932885,19684.719755963473,1.2980584825409012,17,"firstline-enlisted-military-supervisors"
"272020","Athletes, coaches, umpires, & related workers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1484,945.7786209907389,48365.71900269542,31867.267853173733,0.41278741341338954,14,"athletes-coaches-umpires-related-workers"
"352021","Food preparation workers",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1484,945.7785541377294,11355.845687331537,5350.856394150586,0.1193554852876802,14,"food-preparation-workers"
"292010","Clinical laboratory technologists & technicians",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1482,945.1410287691635,58560.09649122807,26773.42746717459,0.36631655209525227,16,"clinical-laboratory-technologists-technicians"
"435021","Couriers & messengers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1478,943.8647525942009,34199.636671177264,12376.622762389037,0.574091469670702,10,"couriers-messengers"
"152011","Actuaries",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1476,943.2257783142855,87534.5731707317,42491.575831977716,4.0675403840497575,7,"actuaries"
"113071","Transportation, storage, & distribution managers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1474,942.5867565623796,72858.43012211668,20237.59866408092,0.4409987764680654,12,"transportation-storage-distribution-managers"
"273043","Writers & authors",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1470,941.3068747300961,79556.5462585034,42353.62262115955,0.6887328345407429,18,"writers-authors"
"131081","Logisticians",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1469,940.9866510901641,59647.42614023145,16742.89959693871,0.8134539183328335,11,"logisticians"
"119081","Lodging managers",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1463,939.0629505776204,77714.64798359535,48424.93596599882,0.9100966315278904,12,"lodging-managers"
"351012","Firstline supervisors of food preparation & serving workers",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1460,938.0996539810147,37043.75068493151,13358.733648781703,0.2199889650630525,15,"firstline-supervisors-of-food-preparation-serving-workers"
"433021","Billing & posting clerks",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1459,937.7784744484603,38628.8067169294,23433.71258992832,0.21052634090048802,17,"billing-posting-clerks"
"113131","Training & development managers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1457,937.135506103087,139498.27590940287,71112.89681399622,1.6382966977673181,13,"training-development-managers"
"232090","Miscellaneous legal support workers",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1456,936.8137176358027,99423.58928571429,77575.17183912301,0.7434801772618597,14,"miscellaneous-legal-support-workers"
"273042","Technical writers",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1456,936.8137176358027,94128.44436813187,59231.593179378775,2.1684849895708003,16,"technical-writers"
"435071","Shipping, receiving, & traffic clerks",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1456,936.8138564394484,30836.40521978022,14838.967867574094,0.18514296504109493,16,"shipping-receiving-traffic-clerks"
"4520XX","Miscellaneous agricultural workers, including animal breeders",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1455,936.4919576362768,10790.943642611684,4275.285319192434,0.1410459335912978,11,"miscellaneous-agricultural-workers-including-animal-breeders"
"232011","Paralegals & legal assistants",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1454,936.1702807051507,55017.022008253094,16998.468357885456,0.2606605553350909,14,"paralegals-legal-assistants"
"351012","Firstline supervisors of food preparation & serving workers",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1442,932.2988861839311,30793.74826629681,9477.332140404344,0.23118972555489156,14,"firstline-supervisors-of-food-preparation-serving-workers"
"435052","Postal service mail carriers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1439,931.3288153342855,48796.442668519805,16385.34292465365,0.3245995006392609,16,"postal-service-mail-carriers"
"413021","Insurance sales agents",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1437,930.6813910279543,67253.5692414753,17237.449340285802,0.21786190862739835,17,"insurance-sales-agents"
"433071","Tellers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1435,930.033516012648,14290.179790940767,7918.256206007821,0.341096250239391,11,"tellers"
"4990XX","Miscellaneous installation, maintenance, & repair workers, including wind turbine service technicians",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1432,929.0607209617336,59770.07681564246,19190.2668444355,0.4237462861457724,9,"miscellaneous-installation-maintenance-repair-workers-including-wind-turbine-service-technicians"
"131022","Wholesale & retail buyers, except farm products",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1431,928.7364639217822,30997.512928022363,13624.929444888636,0.515571375771828,10,"wholesale-retail-buyers-except-farm-products"
"499052","Telecommunications line installers & repairers",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1429,928.0869576895857,42177.00489853044,19529.51676376549,0.9186220109139919,8,"telecommunications-line-installers-repairers"
"1940YY","Miscellaneous life, physical, & social science technicians, including social science research assistants",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1425,926.7874006980734,49137.90736842105,22987.482284899248,0.4875661524487175,15,"miscellaneous-life-physical-social-science-technicians-including-social-science-research-assistants"
"373011","Landscaping and groundskeeping workers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1423,926.1368014066653,34913.11735769501,16758.566102529676,0.10598102829496225,11,"landscaping-and-groundskeeping-workers"
"433099","Other financial clerks (Legacy)",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1413,922.8768015168789,103487.91507430997,63155.90282301298,0.9120800397273867,13,"other-financial-clerks"
"49904X","Industrial & refractory machinery mechanics",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1413,922.8769249316804,55840.57395612173,13905.325383144569,0.29208806480590327,11,"industrial-refractory-machinery-mechanics"
"292030","Diagnostic related technologists & technicians",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1397,917.6369129851777,80616.20114531138,33689.483590856566,0.31075692545381645,18,"diagnostic-related-technologists-technicians"
"132053","Insurance underwriters",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1392,915.9933695093468,78889.44971264368,32226.698775210556,1.0007740212250196,14,"insurance-underwriters"
"1910XX","Medical scientists, & life scientists, all other",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1382,912.6971956016849,99878.72720694645,65480.163770751,0.7815886718449155,13,"medical-scientists-life-scientists-all-other"
"333021","Detectives & criminal investigators",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1381,912.3667897496373,105815.98551774077,24141.092229892725,0.8404922502377065,14,"detectives-criminal-investigators"
"392021","Nonfarm animal caretakers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1381,912.3670494038126,22187.55901520637,10260.498712389712,0.4088945278737607,8,"nonfarm-animal-caretakers"
"274030","Television, video, & motion picture camera operators & editors",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1381,912.3670494038126,47471.03982621289,19943.37862574403,1.7063428309037603,14,"television-video-motion-picture-camera-operators-editors"
"333021","Detectives & criminal investigators",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1379,911.7059804552939,93869.04496011602,20647.53402019096,0.8578356911822717,15,"detectives-criminal-investigators"
"273031","Public relations specialists",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1377,911.0447898103375,142958.2149600581,118417.593399947,0.7107728514229658,15,"public-relations-specialists"
"399011","Childcare workers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1372,909.3892110544981,13912.02915451895,6201.660860614228,0.10657340869878629,15,"childcare-workers"
"372012","Maids & housekeeping cleaners",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1358,904.7376659793359,17396.994845360823,5628.380198401937,0.08395001554994326,8,"maids-housekeeping-cleaners"
"331090","Miscellaneous first-line supervisors, protective service workers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1358,904.7376659793359,125324.8703976436,42689.93841568765,1.1599648292748062,10,"miscellaneous-first-line-supervisors-protective-service-workers"
"331012","Firstline supervisors of police & detectives",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1351,902.4027609510721,54099.12435233161,22032.924042529055,0.9511581969225194,9,"firstline-supervisors-of-police-detectives"
"514XXX","Miscellaneous metal workers & plastic workers, including multiple machine tool setters",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1350,902.0687922929509,65560.25185185185,25765.822544900442,0.24009698256534054,8,"miscellaneous-metal-workers-plastic-workers-including-multiple-machine-tool-setters"
"2590XX","Other education, training, & library workers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1347,901.0658796328585,51390.054936896806,14627.231278574765,0.9080152360694252,10,"other-education-training-library-workers"
"113071","Transportation, storage, & distribution managers",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1346,900.7312915089703,76036.10624071323,39945.029862704236,0.45741793854902796,13,"transportation-storage-distribution-managers"
"192030","Chemists & materials scientists",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1339,898.3862137026022,63942.78715459298,32930.03502469315,1.1857749929978951,8,"chemists-materials-scientists"
"172131","Materials engineers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1336,897.3792512148799,99916.97904191617,9297.591587819736,2.185600944328741,12,"materials-engineers"
"292090","Miscellaneous health technologists & technicians",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1333,896.3712058939522,51725.706676669164,29592.179924163724,0.6809197744790711,6,"miscellaneous-health-technologists-technicians"
"413011","Advertising sales agents",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1332,896.0348742004959,65493.316066066065,35179.1024329893,0.6277537938766276,14,"advertising-sales-agents"
"435021","Couriers & messengers",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1327,894.3514402436606,72630.64883195177,41951.08929918882,0.5198556620734927,7,"couriers-messengers"
"435030","Dispatchers",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1326,894.0143217558885,42754.63499245852,13904.276881569547,0.3872737317679032,8,"dispatchers"
"413011","Advertising sales agents",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1325,893.6771518745056,94081.8679245283,41911.451948780865,0.6820870192830683,16,"advertising-sales-agents"
"292010","Clinical laboratory technologists & technicians",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1324,893.340098477132,58054.13066465257,13537.270826279355,0.28197925212694686,12,"clinical-laboratory-technologists-technicians"
"492020","Radio & telecommunications equipment installers & repairers",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1323,893.0024301829311,56068.89040060469,14927.729826577088,0.6961006903272441,17,"radio-telecommunications-equipment-installers-repairers"
"434199","Information & record clerks, all other",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1317,890.9751992605923,59081.30144267274,22604.39233092796,1.1075575172198986,13,"information-record-clerks-all-other"
"273031","Public relations specialists",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1313,889.6211454599467,47868.77608530084,27256.098354969974,0.9483023343989091,9,"public-relations-specialists"
"435032","Dispatchers, except police, fire, and ambulance",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1312,889.2825502914966,21175.73475609756,6303.380797373327,0.4784411192139708,7,"dispatchers-except-police-fire-and-ambulance"
"274021","Photographers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1310,888.6044909056538,42059.76717557252,25331.707149388316,0.7924351992920247,10,"photographers"
"439111","Statistical assistants",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1306,887.2468175036935,64482.53981623277,17514.017885821115,3.0442855891796916,12,"statistical-assistants"
"351011","Chefs & head cooks",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1302,885.8868256223749,35744.71658986175,9942.404237285218,0.2775366252846573,8,"chefs-head-cooks"
"399011","Childcare workers",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1302,885.8868992165684,17723.374039938557,9258.173179322623,0.11223702473862338,13,"childcare-workers"
"512090","Miscellaneous assemblers & fabricators",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1301,885.5467518534197,43234.353574173714,9640.709880282842,0.0947754180393884,13,"miscellaneous-assemblers-fabricators"
"1940YY","Miscellaneous life, physical, & social science technicians, including social science research assistants",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",1287,880.7691271861192,47338.70318570318,25518.526470940138,0.46333726477992715,13,"miscellaneous-life-physical-social-science-technicians-including-social-science-research-assistants"
"519151","Photographic process workers & processing machine operators",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1282,879.0566355041985,62449.55070202808,26501.519801406946,3.78399356972564,13,"photographic-process-workers-processing-machine-operators"
"434199","Information & record clerks, all other",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1281,878.7137867714454,42578.871975019516,21692.488527123453,0.8850598704775007,10,"information-record-clerks-all-other"
"439041","Insurance claims & policy processing clerks",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1279,878.0276110162278,49757.40187646599,25404.241841383802,0.42550291179666905,12,"insurance-claims-policy-processing-clerks"
"353023","Fast food and counter workers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1275,876.653556782688,13533.228235294118,6467.415234542988,0.1655693948315795,11,"fast-food-and-counter-workers"
"311131","Nursing assistants",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1274,876.3097065694283,55290.365777080064,39008.792294260355,0.06460279517301996,12,"nursing-assistants"
"439022","Word processors & typists",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",1264,872.8637542394054,35874.93670886076,15401.76038621286,0.3338629408613506,15,"word-processors-typists"
"291123","Physical therapists",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1263,872.5183061618977,63364.919239904986,18892.101000129966,0.40815890049076237,14,"physical-therapists"
"435052","Postal service mail carriers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1263,872.5183061618977,83051.58036421219,86689.16393814381,0.3011492534001824,13,"postal-service-mail-carriers"
"113011","Administrative services managers (Legacy)",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1261,871.8272679503964,126232.63283108643,77914.44810516818,0.6062140719743561,12,"administrative-services-managers"
"352021","Food preparation workers",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1261,871.8270859304138,11706.767644726408,5001.489678217127,0.11270534170784001,10,"food-preparation-workers"
"132031","Budget analysts",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1259,871.1354402136876,107454.85226370135,34070.8789743303,2.2738565627879046,9,"budget-analysts"
"472031","Carpenters",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1256,870.0969407391686,27528.23805732484,14207.72720672374,0.12005903292614264,11,"carpenters"
"395090","Miscellaneous personal appearance workers",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",1256,870.0969407391686,21624.936305732484,12745.126569329823,0.41710156409930665,7,"miscellaneous-personal-appearance-workers"
"433099","Other financial clerks (Legacy)",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",1254,869.4040990808038,121033.03588516747,90717.38780074491,0.6930935464113894,13,"other-financial-clerks"
"119151","Social & community service managers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",1253,869.0573215895075,48118.1580207502,17871.228339902056,0.27620541538864846,15,"social-community-service-managers"
